Bile acid synthesis defect, congenital, 3	Bile acid synthesis defect, congenital, 3	613812
Muscular dystrophy-dystroglycanopathy (limb-girdle), type C, 9	Muscular dystrophy-dystroglycanopathy (limb-girdle), type C, 9	613818
Short-Rib thoracic dysplasia 4 with or without polydactyly	Short-Rib thoracic dysplasia 4 with or without polydactyly	613819
Nephronophthisis 12	Nephronophthisis 12	613820
Seckel syndrome 5	Seckel syndrome 5	613823
Nephronophthisis 9	Nephronophthisis 9	613824
Complement component 9 deficiency	Complement component 9 deficiency	613825
Leber congenital amaurosis 6	Leber congenital amaurosis 6	613826
Retinitis pigmentosa 48	Retinitis pigmentosa 48	613827
Leber congenital amaurosis 7	Leber congenital amaurosis 7	613829
Night blindness, congenital stationary, type 1D	Night blindness, congenital stationary, type 1D	613830
Multisystemic smooth muscle dysfunction syndrome	Multisystemic smooth muscle dysfunction syndrome	613834
Leber congenital amaurosis 8	Leber congenital amaurosis 8	613835
Leber congenital amaurosis 11	Leber congenital amaurosis 11	613837
Cardiomyopathy, familial hypertrophic, 16	Cardiomyopathy, familial hypertrophic, 16	613838
Megaloblastic anemia due to dihydrofolate reductase deficiency	Megaloblastic anemia due to dihydrofolate reductase deficiency	613839
Leber congenital amaurosis 15	Leber congenital amaurosis 15	613843
Hyperuricemia, pulmonary hypertension, renal failure, and alkalosis syndrome	Hyperuricemia, pulmonary hypertension, renal failure, and alkalosis syndrome	613845
Osteogenesis imperfecta, type X	Osteogenesis imperfecta, type X	613848
Osteogenesis imperfecta, type XII	Osteogenesis imperfecta, type XII	613849
Congenital heart defects, multiple types, 6	Congenital heart defects, multiple types, 6	613854
Episodic ataxia, type 5	Episodic ataxia, type 5	613855
Achromatopsia 4	Achromatopsia 4	613856
Orofacial cleft 13	Orofacial cleft 13	613857
Immunodeficiency due to ficolin 3 deficiency	Immunodeficiency due to ficolin 3 deficiency	613860
Retinitis pigmentosa 59	Retinitis pigmentosa 59	613861
Retinitis pigmentosa 38	Retinitis pigmentosa 38	613862
Generalized epilepsy with febrile seizures plus, type 7	Generalized epilepsy with febrile seizures plus, type 7	613863
Deafness, autosomal recessive 61	Deafness, autosomal recessive 61	613865
Myopathy, myofibrillar, fatal infantile hypertonic, alpha-B crystallin-related	Myopathy, myofibrillar, fatal infantile hypertonic, alpha-B crystallin-related	613869
Hirschsprung disease, cardiac defects, and autonomic dysfunction	Hirschsprung disease, cardiac defects, and autonomic dysfunction	613870
Cardiomyopathy, familial hypertrophic, 17	Cardiomyopathy, familial hypertrophic, 17	613873
Cardiomyopathy, familial hypertrophic, 18	Cardiomyopathy, familial hypertrophic, 18	613874
Cardiomyopathy, familial hypertrophic, 20	Cardiomyopathy, familial hypertrophic, 20	613876
Lipodystrophy, familial partial, type 4	Lipodystrophy, familial partial, type 4	613877
Cardiomyopathy, dilated, 1HH	Cardiomyopathy, dilated, 1HH	613881
Hypomagnesemia 6, renal	Hypomagnesemia 6, renal	613882
Chromosome 13q14 deletion syndrome	Chromosome 13q14 deletion syndrome	613884
Meckel syndrome, type 8	Meckel syndrome, type 8	613885
Obesity, hyperphagia, and developmental delay	Obesity, hyperphagia, and developmental delay	613886
Cataract, autosomal recessive congenital 4	Cataract, autosomal recessive congenital 4	613887
Spinocerebellar ataxia 35	Spinocerebellar ataxia 35	613908
Spinocerebellar ataxia 32	Spinocerebellar ataxia 32	613909
Complement factor D deficiency	Complement factor D deficiency	613912
Lipodystrophy, partial, acquired, with low complement component C3, with or without glomerulonephritis	Lipodystrophy, partial, acquired, with low complement component C3, with or without glomerulonephritis	613913
Deafness, autosomal recessive 89	Deafness, autosomal recessive 89	613916
Megalencephalic leukoencephalopathy with subcortical cysts 2A	Megalencephalic leukoencephalopathy with subcortical cysts 2A	613925
Megalencephalic leukoencephalopathy with subcortical cysts 2B, remitting, with or without mental retardation	Megalencephalic leukoencephalopathy with subcortical cysts 2B, remitting, with or without mental retardation	613926
Alopecia-Mental retardation syndrome 3	Alopecia-Mental retardation syndrome 3	613930
Acetyl-CoA carboxylase deficiency	Acetyl-CoA carboxylase deficiency	613933
Parasomnia, Sleepwalking type	Parasomnia, Sleepwalking type	613938
Ichthyosis, congenital, autosomal recessive 8	Ichthyosis, congenital, autosomal recessive 8	613943
IgA NEPHROPATHY, SUSCEPTIBILITY TO, 2	IgA NEPHROPATHY, SUSCEPTIBILITY TO, 2	613944
Okt4 epitope deficiency	Okt4 epitope deficiency	613949
Schizophrenia 15	Schizophrenia 15	613950
Fanconi anemia, complementation group P	Fanconi anemia, complementation group P	613951
Immunodeficiency 51	Immunodeficiency 51	613953
Frontotemporal dementia and/or amyotrophic lateral sclerosis 6	Frontotemporal dementia and/or amyotrophic lateral sclerosis 6	613954
Amyloidosis, primary localized cutaneous, 2	Amyloidosis, primary localized cutaneous, 2	613955
Candidiasis, familial, 6, autosomal dominant	Candidiasis, familial, 6, autosomal dominant	613956
Spermatogenic failure 8	Spermatogenic failure 8	613957
Spermatogenic failure 9	Spermatogenic failure 9	613958
Chronic granulomatous disease 3, autosomal recessive	Chronic granulomatous disease 3, autosomal recessive	613960
Myopia 19, autosomal dominant	Myopia 19, autosomal dominant	613969
Intellectual developmental disorder, autosomal dominant 6, with or without seizures	Intellectual developmental disorder, autosomal dominant 6, with or without seizures	613970
Cyanosis, transient neonatal	Cyanosis, transient neonatal	613977
Hemoglobin H disease	Hemoglobin H disease	613978
Atrial fibrillation, familial, 9	Atrial fibrillation, familial, 9	613980
Hypotrichosis 3	Hypotrichosis 3	613981
Osteogenesis imperfecta, type VI	Osteogenesis imperfecta, type VI	613982
Retinitis pigmentosa 60	Retinitis pigmentosa 60	613983
BETA-THALASSEMIA	BETA-THALASSEMIA	613985
Pituitary hormone deficiency, combined, 6	Pituitary hormone deficiency, combined, 6	613986
Dyskeratosis congenita, autosomal recessive, 2	Dyskeratosis congenita, autosomal recessive, 2	613987
Dyskeratosis congenita, autosomal recessive, 3	Dyskeratosis congenita, autosomal recessive, 3	613988
Dyskeratosis congenita, autosomal dominant 2	Dyskeratosis congenita, autosomal dominant 2	613989
Dyskeratosis congenita, autosomal dominant 3	Dyskeratosis congenita, autosomal dominant 3	613990
Nestor-Guillermo progeria syndrome	Nestor-Guillermo progeria syndrome	614008
Bleeding disorder, platelet-type, 13, susceptibility to	Bleeding disorder, platelet-type, 13, susceptibility to	614009
Ciliary dyskinesia, primary, 16	Ciliary dyskinesia, primary, 16	614017
Epilepsy, progressive myoclonic, 6	Epilepsy, progressive myoclonic, 6	614018
Lissencephaly 4	Lissencephaly 4	614019
Intellectual developmental disorder, autosomal recessive 14	Intellectual developmental disorder, autosomal recessive 14	614020
Mental retardation, autosomal recessive 14	Mental retardation, autosomal recessive 14	614020
Ventricular tachycardia, catecholaminergic polymorphic, 3	Ventricular tachycardia, catecholaminergic polymorphic, 3	614021
Atrial fibrillation, familial, 10	Atrial fibrillation, familial, 10	614022
Phosphoserine phosphatase deficiency	Phosphoserine phosphatase deficiency	614023
Hepatic lipase deficiency	Hepatic lipase deficiency	614025
Hyperalphalipoproteinemia 2	Hyperalphalipoproteinemia 2	614028
Glyoxalase II deficiency	Glyoxalase II deficiency	614033
Heme oxygenase-1 deficiency	Heme oxygenase-1 deficiency	614034
Deafness, autosomal recessive 29	Deafness, autosomal recessive 29	614035
Leukotriene C4 synthase deficiency	Leukotriene C4 synthase deficiency	614037
Lymphedema, primary, with myelodysplasia	Lymphedema, primary, with myelodysplasia	614038
Cortical dysplasia, complex, with other brain malformations 1	Cortical dysplasia, complex, with other brain malformations 1	614039
Moyamoya disease 5	Moyamoya disease 5	614042
Atrial fibrillation, familial, 11	Atrial fibrillation, familial, 11	614049
Atrial fibrillation, familial, 12	Atrial fibrillation, familial, 12	614050
Mitochondrial complex V (ATP synthase) deficiency, nuclear type 2	Mitochondrial complex V (ATP synthase) deficiency, nuclear type 2	614052
Mitochondrial complex V (atp synthase) deficiency, nuclear type 3	Mitochondrial complex V (atp synthase) deficiency, nuclear type 3	614053
Acetyl-Coa acetyltransferase-2 deficiency	Acetyl-Coa acetyltransferase-2 deficiency	614055
N-acetylaspartate deficiency	N-acetylaspartate deficiency	614063
Myopathy, distal, 4	Myopathy, distal, 4	614065
Spastic paraplegia 47, autosomal recessive	Spastic paraplegia 47, autosomal recessive	614066
Spastic paraplegia 52, autosomal recessive	Spastic paraplegia 52, autosomal recessive	614067
Immunodeficiency-Centromeric instability-facial anomalies syndrome2	Immunodeficiency-Centromeric instability-facial anomalies syndrome2	614069
Hermansky-Pudlak syndrome 3	Hermansky-Pudlak syndrome 3	614072
Hermansky-Pudlak syndrome 4	Hermansky-Pudlak syndrome 4	614073
Hermansky-Pudlak syndrome 5	Hermansky-Pudlak syndrome 5	614074
Hermansky-Pudlak syndrome 6	Hermansky-Pudlak syndrome 6	614075
Hermansky-Pudlak syndrome 7	Hermansky-Pudlak syndrome 7	614076
Hermansky-Pudlak syndrome 8	Hermansky-Pudlak syndrome 8	614077
Chondrodysplasia with joint dislocations, Gpapp type	Chondrodysplasia with joint dislocations, Gpapp type	614078
Multiple congenital anomalies-hypotonia-seizures syndrome 1	Multiple congenital anomalies-hypotonia-seizures syndrome 1	614080
Fanconi anemia, complementation group G	Fanconi anemia, complementation group G	614082
Fanconi anemia, complementation group L	Fanconi anemia, complementation group L	614083
Atrial septal defect 3	Atrial septal defect 3	614089
Sick sinus syndrome 3	Sick sinus syndrome 3	614090
Short-Rib thoracic dysplasia 7 with or without polydactyly	Short-Rib thoracic dysplasia 7 with or without polydactyly	614091
Combined oxidative phosphorylation deficiency 8	Combined oxidative phosphorylation deficiency 8	614096
Acatalasemia	Acatalasemia	614097
Keppen-Lubinsky syndrome	Keppen-Lubinsky syndrome	614098
Cranioectodermal dysplasia 3	Cranioectodermal dysplasia 3	614099
Cutis laxa, neonatal, with marfanoid phenotype	Cutis laxa, neonatal, with marfanoid phenotype	614100
Plasma fibronectin deficiency	Plasma fibronectin deficiency	614101
Immunoglobulin kappa light chain deficiency	Immunoglobulin kappa light chain deficiency	614102
Lipedema	Lipedema	614103
Mental retardation, autosomal dominant 7	Mental retardation, autosomal dominant 7	614104
Methylmalonate semialdehyde dehydrogenase deficiency	Methylmalonate semialdehyde dehydrogenase deficiency	614105
Pyruvate dehydrogenase E1-beta deficiency	Pyruvate dehydrogenase E1-beta deficiency	614111
Mental retardation, autosomal dominant 2	Mental retardation, autosomal dominant 2	614113
Mosaic variegated aneuploidy syndrome 2	Mosaic variegated aneuploidy syndrome 2	614114
Cortical malformations, occipital	Cortical malformations, occipital	614115
Neuropathy, hereditary sensory, type IE	Neuropathy, hereditary sensory, type IE	614116
Hydrolethalus syndrome 2	Hydrolethalus syndrome 2	614120
Lactate dehydrogenase B deficiency	Lactate dehydrogenase B deficiency	614128
Perrault syndrome 3	Perrault syndrome 3	614129
Focal segmental glomerulosclerosis 6	Focal segmental glomerulosclerosis 6	614131
Stickler syndrome, type IV	Stickler syndrome, type IV	614134
Epiphyseal dysplasia, multiple, 6	Epiphyseal dysplasia, multiple, 6	614135
Nail disorder, nonsyndromic congenital, 9	Nail disorder, nonsyndromic congenital, 9	614149
Deafness, autosomal dominant 64	Deafness, autosomal dominant 64	614152
Spinocerebellar ataxia 36	Spinocerebellar ataxia 36	614153
Hyperbiliverdinemia	Hyperbiliverdinemia	614156
Bleeding disorder, platelet-type, 14	Bleeding disorder, platelet-type, 14	614158
Muscle hypertrophy	Muscle hypertrophy	614160
Immunodeficiency 31C	Immunodeficiency 31C	614162
Delayed sleep phase disorder, susceptibility to	Delayed sleep phase disorder, susceptibility to	614163
Glutathione peroxidase deficiency	Glutathione peroxidase deficiency	614164
Paragangliomas 5	Paragangliomas 5	614165
Myopia 21, autosomal dominant	Myopia 21, autosomal dominant	614167
Brittle cornea syndrome 2	Brittle cornea syndrome 2	614170
Hermansky-Pudlak syndrome 9	Hermansky-Pudlak syndrome 9	614171
Immunodeficiency 21	Immunodeficiency 21	614172
Joubert syndrome 13	Joubert syndrome 13	614173
Meckel syndrome, type 10	Meckel syndrome, type 10	614175
Retinitis pigmentosa 61	Retinitis pigmentosa 61	614180
Retinitis pigmentosa 62	Retinitis pigmentosa 62	614181
Geleophysic dysplasia 2	Geleophysic dysplasia 2	614185
Leber congenital amaurosis 16	Leber congenital amaurosis 16	614186
Hypertelorism, preauricular sinus, punctal pits, and deafness	Hypertelorism, preauricular sinus, punctal pits, and deafness	614187
Craniosynostosis and dental anomalies	Craniosynostosis and dental anomalies	614188
Pigmented nodular adrenocortical disease, primary, 3	Pigmented nodular adrenocortical disease, primary, 3	614190
Craniofacial anomalies and anterior segment dysgenesis syndrome	Craniofacial anomalies and anterior segment dysgenesis syndrome	614195
Nephrotic syndrome, type 6	Nephrotic syndrome, type 6	614196
Myasthenic syndrome, congenital, 16	Myasthenic syndrome, congenital, 16	614198
Nephrotic syndrome, type 5, with or without ocular abnormalities	Nephrotic syndrome, type 5, with or without ocular abnormalities	614199
Bleeding disorder, platelet-type, 9	Bleeding disorder, platelet-type, 9	614200
Bleeding disorder, platelet-type, 11	Bleeding disorder, platelet-type, 11	614201
Rafiq syndrome	Rafiq syndrome	614202
Parkinson disease 17	Parkinson disease 17	614203
Psoriasis 14, pustular	Psoriasis 14, pustular	614204
3-M syndrome 3	3-M syndrome 3	614205
Hyperphosphatasia with mental retardation syndrome 3	Hyperphosphatasia with mental retardation syndrome 3	614207
Intellectual developmental disorder, autosomal recessive 16	Intellectual developmental disorder, autosomal recessive 16	614208
Meckel syndrome, type 9	Meckel syndrome, type 9	614209
Deafness, autosomal dominant 33	Deafness, autosomal dominant 33	614211
Encephalopathy, acute, infection-induced, susceptibility to, 4	Encephalopathy, acute, infection-induced, susceptibility to, 4	614212
Neuropathy, hereditary sensory, type IIC	Neuropathy, hereditary sensory, type IIC	614213
Adams-Oliver syndrome 2	Adams-Oliver syndrome 2	614219
Warburg micro syndrome 3	Warburg micro syndrome 3	614222
Retinal arterial macroaneurysm with supravalvular pulmonic stenosis	Retinal arterial macroaneurysm with supravalvular pulmonic stenosis	614224
Warburg micro syndrome 2	Warburg micro syndrome 2	614225
Holoprosencephaly 11	Holoprosencephaly 11	614226
Hyperuricemic nephropathy, familial juvenile, 3	Hyperuricemic nephropathy, familial juvenile, 3	614227
Charcot-marie-tooth disease, axonal, type 2O	Charcot-marie-tooth disease, axonal, type 2O	614228
Spinocerebellar ataxia, autosomal recessive 11	Spinocerebellar ataxia, autosomal recessive 11	614229
Chromosome 8q21.11 deletion syndrome	Chromosome 8q21.11 deletion syndrome	614230
Microcephaly, epilepsy, and diabetes syndrome	Microcephaly, epilepsy, and diabetes syndrome	614231
Hyperpigmentation, familial progressive, 1	Hyperpigmentation, familial progressive, 1	614233
Hypotrichosis 9	Hypotrichosis 9	614237
Hypotrichosis 10	Hypotrichosis 10	614238
Mental retardation, autosomal recessive 18	Mental retardation, autosomal recessive 18	614249
Narcolepsy 7	Narcolepsy 7	614250
Parkinson disease 18	Parkinson disease 18	614251
Neurodevelopmental disorder with or without hyperkinetic movements and seizures, autosomal dominant	Neurodevelopmental disorder with or without hyperkinetic movements and seizures, autosomal dominant	614254
NESCAV syndrome	NESCAV syndrome	614255
Mental retardation, autosomal dominant 10	Mental retardation, autosomal dominant 10	614256
Chromosome 20q11-q12 deletion syndrome	Chromosome 20q11-q12 deletion syndrome	614257
Microcephaly-Capillary malformation syndrome	Microcephaly-Capillary malformation syndrome	614261
Arthrogryposis, perthes disease, and upward gaze palsy	Arthrogryposis, perthes disease, and upward gaze palsy	614262
Combined malonic and methylmalonic aciduria	Combined malonic and methylmalonic aciduria	614265
Barrett esophagus	Barrett esophagus	614266
Platelet-Activating factor acetylhydrolase deficiency	Platelet-Activating factor acetylhydrolase deficiency	614278
46,xy sex reversal 8	46,xy sex reversal 8	614279
Epilepsy, juvenile myoclonic, susceptibility to, 9	Epilepsy, juvenile myoclonic, susceptibility to, 9	614280
Stickler syndrome, type V	Stickler syndrome, type V	614284
Myelodysplastic syndrome	Myelodysplastic syndrome	614286
Myopia, high, with cataract and vitreoretinal degeneration	Myopia, high, with cataract and vitreoretinal degeneration	614292
Hydatidiform mole, recurrent, 2	Hydatidiform mole, recurrent, 2	614293
Chromosome 15q25 deletion syndrome	Chromosome 15q25 deletion syndrome	614294
Wolfram-like syndrome, autosomal dominant	Wolfram-like syndrome, autosomal dominant	614296
Wolfram-Like syndrome, autosomal dominant	Wolfram-Like syndrome, autosomal dominant	614296
Neurodegeneration with brain iron accumulation 4	Neurodegeneration with brain iron accumulation 4	614298
Multiple mitochondrial dysfunctions syndrome 2 with hyperglycinemia	Multiple mitochondrial dysfunctions syndrome 2 with hyperglycinemia	614299
Hypermethioninemia due to adenosine kinase deficiency	Hypermethioninemia due to adenosine kinase deficiency	614300
Emery-Dreifuss muscular dystrophy 7, autosomal dominant	Emery-Dreifuss muscular dystrophy 7, autosomal dominant	614302
Edict syndrome	Edict syndrome	614303
Sclerosteosis 2	Sclerosteosis 2	614305
Cognitive impairment with or without cerebellar ataxia	Cognitive impairment with or without cerebellar ataxia	614306
Alpha-methylacyl-CoA racemase deficiency	Alpha-methylacyl-CoA racemase deficiency	614307
Myopathy, distal, Tateyama type	Myopathy, distal, Tateyama type	614321
Spinocerebellar ataxia, autosomal recessive 12	Spinocerebellar ataxia, autosomal recessive 12	614322
Nevoid hypermelanosis, linear and whorled	Nevoid hypermelanosis, linear and whorled	614323
Ovarian dysgenesis 3	Ovarian dysgenesis 3	614324
Pitt-Hopkins-Like syndrome 2	Pitt-Hopkins-Like syndrome 2	614325
Feingold syndrome 2	Feingold syndrome 2	614326
Tumor predisposition syndrome	Tumor predisposition syndrome	614327
Inflammatory skin and bowel disease, neonatal, 1	Inflammatory skin and bowel disease, neonatal, 1	614328
Mental retardation, autosomal recessive 31	Mental retardation, autosomal recessive 31	614329
Colorectal cancer, hereditary nonpolyposis, type 6	Colorectal cancer, hereditary nonpolyposis, type 6	614331
Mental retardation, autosomal recessive 29	Mental retardation, autosomal recessive 29	614333
Arthrogryposis, distal, type 1B	Arthrogryposis, distal, type 1B	614335
Colorectal cancer, hereditary nonpolyposis, type 4	Colorectal cancer, hereditary nonpolyposis, type 4	614337
Pancreatic lipase deficiency	Pancreatic lipase deficiency	614338
Mental retardation, autosomal recessive 27	Mental retardation, autosomal recessive 27	614340
Mental retardation, autosomal recessive 33	Mental retardation, autosomal recessive 33	614341
Mental retardation, autosomal recessive 30	Mental retardation, autosomal recessive 30	614342
Intellectual developmental disorder, autosomal recessive 19	Intellectual developmental disorder, autosomal recessive 19	614343
Mental retardation, autosomal recessive 23	Mental retardation, autosomal recessive 23	614344
Intellectual developmental disorder, autosomal recessive 24	Intellectual developmental disorder, autosomal recessive 24	614345
Mental retardation, autosomal recessive 25	Mental retardation, autosomal recessive 25	614346
Mental retardation, autosomal recessive 28	Mental retardation, autosomal recessive 28	614347
Colorectal cancer, hereditary nonpolyposis, type 5	Colorectal cancer, hereditary nonpolyposis, type 5	614350
Peripheral neuropathy, myopathy, hoarseness, and hearing loss	Peripheral neuropathy, myopathy, hoarseness, and hearing loss	614369
Surfactant metabolism dysfunction, pulmonary, 5	Surfactant metabolism dysfunction, pulmonary, 5	614370
Mannose-Binding lectin deficiency	Mannose-Binding lectin deficiency	614372
Amyotrophic lateral sclerosis 16, juvenile	Amyotrophic lateral sclerosis 16, juvenile	614373
Short-Rib thoracic dysplasia 5 with or without polydactyly	Short-Rib thoracic dysplasia 5 with or without polydactyly	614376
Nephronophthisis 13	Nephronophthisis 13	614377
Cranioectodermal dysplasia 4	Cranioectodermal dysplasia 4	614378
Complement component 4B deficiency	Complement component 4B deficiency	614379
Complement component 4A deficiency	Complement component 4A deficiency	614380
Leukodystrophy, hypomyelinating, 8, with or without oligodontia and/or hypogonadotropic hypogonadism	Leukodystrophy, hypomyelinating, 8, with or without oligodontia and/or hypogonadotropic hypogonadism	614381
Colorectal cancer, hereditary nonpolyposis, type 7	Colorectal cancer, hereditary nonpolyposis, type 7	614385
Encephalopathy due to defective mitochondrial and peroxisomal fission 1	Encephalopathy due to defective mitochondrial and peroxisomal fission 1	614388
Pregnancy loss, recurrent, susceptibility to, 1	Pregnancy loss, recurrent, susceptibility to, 1	614389
Pregnancy loss, recurrent, susceptibility to, 2	Pregnancy loss, recurrent, susceptibility to, 2	614390
Pregnancy loss, recurrent, susceptibility to, 3	Pregnancy loss, recurrent, susceptibility to, 3	614391
Myopathy, areflexia, respiratory distress, and dysphagia, early-onset	Myopathy, areflexia, respiratory distress, and dysphagia, early-onset	614399
Microphthalmia, syndromic 11	Microphthalmia, syndromic 11	614402
Microcephaly, cerebellar hypoplasia, and cardiac conduction defect syndrome	Microcephaly, cerebellar hypoplasia, and cardiac conduction defect syndrome	614407
Spastic paraplegia 46, autosomal recessive	Spastic paraplegia 46, autosomal recessive	614409
Deafness, autosomal recessive 96	Deafness, autosomal recessive 96	614414
Chilblain lupus 2	Chilblain lupus 2	614415
Craniosynostosis with radiohumeral fusions and other skeletal and craniofacial anomalies	Craniosynostosis with radiohumeral fusions and other skeletal and craniofacial anomalies	614416
Epilepsy, familial temporal lobe, 5	Epilepsy, familial temporal lobe, 5	614417
Febrile seizures, familial, 11	Febrile seizures, familial, 11	614418
Systemic lupus erythematosus 16	Systemic lupus erythematosus 16	614420
Cataract, congenital, cerulean type, 5	Cataract, congenital, cerulean type, 5	614422
Joubert syndrome 14	Joubert syndrome 14	614424
Ventricular septal defect 1	Ventricular septal defect 1	614429
Atrioventricular septal defect 4	Atrioventricular septal defect 4	614430
Ventricular septal defect 2	Ventricular septal defect 2	614431
Ventricular septal defect 3	Ventricular septal defect 3	614432
Atrial septal defect 8	Atrial septal defect 8	614433
Cutis laxa, autosomal dominant 2	Cutis laxa, autosomal dominant 2	614434
Hypoplastic left heart syndrome 2	Hypoplastic left heart syndrome 2	614435
Charcot-Marie-Tooth disease, axonal, type 2P	Charcot-Marie-Tooth disease, axonal, type 2P	614436
Cutis laxa, autosomal recessive, type IB	Cutis laxa, autosomal recessive, type IB	614437
Cutis laxa, autosomal recessive, type IIIB	Cutis laxa, autosomal recessive, type IIIB	614438
Hypertrophic osteoarthropathy, primary, autosomal recessive 2	Hypertrophic osteoarthropathy, primary, autosomal recessive 2	614441
Hypothyroidism, congenital, nongoitrous, 6	Hypothyroidism, congenital, nongoitrous, 6	614450
Charcot-Marie-Tooth disease, dominant intermediate E	Charcot-Marie-Tooth disease, dominant intermediate E	614455
Melanoma, cutaneous malignant, susceptibility to, 8	Melanoma, cutaneous malignant, susceptibility to, 8	614456
Ichthyosis, spastic quadriplegia, and mental retardation	Ichthyosis, spastic quadriplegia, and mental retardation	614457
Thiamine metabolism dysfunction syndrome 5 (episodic encephalopathy type)	Thiamine metabolism dysfunction syndrome 5 (episodic encephalopathy type)	614458
Hyperglycinemia, lactic acidosis, and seizures	Hyperglycinemia, lactic acidosis, and seizures	614462
Joubert syndrome 15	Joubert syndrome 15	614464
Joubert syndrome 16	Joubert syndrome 16	614465
Familial cold autoinflammatory syndrome 3	Familial cold autoinflammatory syndrome 3	614468
RAS-associated autoimmune lymphoproliferative syndrome type IV, somatic	RAS-associated autoimmune lymphoproliferative syndrome type IV, somatic	614470
Arterial calcification, generalized, of infancy, 2	Arterial calcification, generalized, of infancy, 2	614473
Atrioventricular septal defect 5	Atrioventricular septal defect 5	614474
Atrial septal defect 9	Atrial septal defect 9	614475
Hypertriglyceridemia, transient infantile	Hypertriglyceridemia, transient infantile	614480
Congenital cataracts, hearing loss, and neurodegeneration	Congenital cataracts, hearing loss, and neurodegeneration	614482
Brain small vessel disease 2	Brain small vessel disease 2	614483
Trigonocephaly 2	Trigonocephaly 2	614485
Thrombophilia due to thrombomodulin defect	Thrombophilia due to thrombomodulin defect	614486
Spastic ataxia 5, autosomal recessive	Spastic ataxia 5, autosomal recessive	614487
Pseudohypoaldosteronism, type IIB	Pseudohypoaldosteronism, type IIB	614491
Pseudohypoaldosteronism, type IIC	Pseudohypoaldosteronism, type IIC	614492
Wiskott-Aldrich syndrome 2	Wiskott-Aldrich syndrome 2	614493
Retinitis pigmentosa 63	Retinitis pigmentosa 63	614494
Pseudohypoaldosteronism, type IID	Pseudohypoaldosteronism, type IID	614495
Pseudohypoaldosteronism, type IIE	Pseudohypoaldosteronism, type IIE	614496
Microphthalmia, isolated, with coloboma 7	Microphthalmia, isolated, with coloboma 7	614497
Rigidity and multifocal seizure syndrome, lethal neonatal	Rigidity and multifocal seizure syndrome, lethal neonatal	614498
Intellectual developmental disorder, autosomal recessive 34, with variant lissencephaly	Intellectual developmental disorder, autosomal recessive 34, with variant lissencephaly	614499
Cone-Rod dystrophy 16	Cone-Rod dystrophy 16	614500
Psychomotor retardation, epilepsy, and craniofacial dysmorphism	Psychomotor retardation, epilepsy, and craniofacial dysmorphism	614501
Usher syndrome, type IIIB	Usher syndrome, type IIIB	614504
Congenital disorder of glycosylation, type IR	Congenital disorder of glycosylation, type IR	614507
Mirror movements 2	Mirror movements 2	614508
Thrombophilia due to protein S deficiency, autosomal recessive	Thrombophilia due to protein S deficiency, autosomal recessive	614514
Encephalomyopathy, mitochondrial, due to voltage-dependent anion channel deficiency	Encephalomyopathy, mitochondrial, due to voltage-dependent anion channel deficiency	614520
Thrombocythemia 3	Thrombocythemia 3	614521
Fibrochondrogenesis 2	Fibrochondrogenesis 2	614524
Chromosome 17Q12 duplication syndrome	Chromosome 17Q12 duplication syndrome	614526
Chromosome 17q12 deletion syndrome	Chromosome 17q12 deletion syndrome	614527
Chromosome 16q22 deletion syndrome	Chromosome 16q22 deletion syndrome	614541
Ehlers-Danlos syndrome, kyphoscoliotic type, 2	Ehlers-Danlos syndrome, kyphoscoliotic type, 2	614557
Epileptic encephalopathy, early infantile, 13	Epileptic encephalopathy, early infantile, 13	614558
Infantile cerebellar-retinal degeneration	Infantile cerebellar-retinal degeneration	614559
Leukoencephalopathy, brain calcifications, and cysts	Leukoencephalopathy, brain calcifications, and cysts	614561
Intellectual developmental disorder, autosomal dominant 13	Intellectual developmental disorder, autosomal dominant 13	614563
Mental retardation, autosomal dominant 13	Mental retardation, autosomal dominant 13	614563
Cutaneous telangiectasia and cancer syndrome, familial	Cutaneous telangiectasia and cancer syndrome, familial	614564
Night blindness, congenital stationary, type 1E	Night blindness, congenital stationary, type 1E	614565
Multiple enchondromatosis, Maffucci type	Multiple enchondromatosis, Maffucci type	614569
Cerebellar ataxia, neuropathy, and vestibular areflexia syndrome	Cerebellar ataxia, neuropathy, and vestibular areflexia syndrome	614575
Congenital disorder of glycosylation, type IIl	Congenital disorder of glycosylation, type IIl	614576
Combined oxidative phosphorylation deficiency 9	Combined oxidative phosphorylation deficiency 9	614582
Baraitser-Winter syndrome 2	Baraitser-Winter syndrome 2	614583
Dystonia 21	Dystonia 21	614588
Bent bone dysplasia syndrome	Bent bone dysplasia syndrome	614592
Olmsted syndrome 1	Olmsted syndrome 1	614594
Preeclampsia/eclampsia 5	Preeclampsia/eclampsia 5	614595
Trichohepatoenteric syndrome 2	Trichohepatoenteric syndrome 2	614602
Coffin-Siris syndrome 2	Coffin-Siris syndrome 2	614607
Coffin-Siris syndrome 3	Coffin-Siris syndrome 3	614608
Coffin-Siris syndrome 4	Coffin-Siris syndrome 4	614609
Acrodysostosis 2 with or without hormone resistance	Acrodysostosis 2 with or without hormone resistance	614613
Deafness, autosomal dominant 4B	Deafness, autosomal dominant 4B	614614
Joubert syndrome 17	Joubert syndrome 17	614615
Diarrhea 6	Diarrhea 6	614616
Deafness, autosomal recessive 86	Deafness, autosomal recessive 86	614617
Hyperekplexia 3	Hyperekplexia 3	614618
Hyperekplexia 2	Hyperekplexia 2	614619
